pedido_id,data,ano,mes,estado,regiao,cidade,canal,categoria,marca,produto,preco_unitario,quantidade,desconto,receita,custo,lucro,margem_pct,ano_mes,trimestre
P2303-07427,2023-03-29,2023,3,SP,Sudeste,São Paulo,E-commerce,TVs & Áudio,Lumina,Lumina Vision 50,2436.12,1,0.078,2246.25,1513.69,732.56,32.61,2023-03,2023Q1
P2309-07428,2023-09-02,2023,9,PR,Sul,Maringá,Parceiros B2B,Smartphones,Nova Mobile,Nova Max,2505.13,1,0.044,2395.76,1297.62,1098.14,45.84,2023-09,2023Q3
P2405-07429,2024-05-17,2024,5,RS,Sul,Pelotas,E-commerce,Smartphones,Apex,Apex S10,3951.25,1,0.076,3649.94,2165.71,1484.23,40.66,2024-05,2024Q2
P2405-07430,2024-05-19,2024,5,SP,Sudeste,Santos,Marketplace,Notebooks,Nimbus,Nimbus Studio,3312.18,1,0.088,3020.69,1635.34,1385.35,45.86,2024-05,2024Q2
P2308-07431,2023-08-16,2023,8,PE,Nordeste,Recife,E-commerce,Casa Inteligente,HomeX,HomeX Hub,606.99,1,0.085,555.43,223.95,331.48,59.68,2023-08,2023Q3
P2312-07432,2023-12-09,2023,12,SP,Sudeste,Campinas,E-commerce,Smartphones,Apex,Apex S10,3186.73,2,0.068,5942.53,3956.29,1986.23,33.42,2023-12,2023Q4
P2306-07433,2023-06-09,2023,6,PR,Sul,Londrina,Loja Física,TVs & Áudio,Lumina,Lumina Soundbar,2461.43,3,0.063,6915.9,3121.43,3794.47,54.87,2023-06,2023Q2
P2306-07434,2023-06-21,2023,6,RS,Sul,Porto Alegre,E-commerce,Notebooks,Nimbus,Nimbus Air,3116.09,1,0.113,2765.41,1817.85,947.56,34.26,2023-06,2023Q2
P2301-07435,2023-01-22,2023,1,RJ,Sudeste,Niterói,Loja Física,Gaming & Consoles,Arcade,Arcade Elite,3392.41,1,0.03,3291.72,1976.82,1314.9,39.95,2023-01,2023Q1
P2410-07436,2024-10-31,2024,10,SC,Sul,Blumenau,E-commerce,TVs & Áudio,Lumina,Lumina Soundbar,2390.34,2,0.053,4528.01,2969.84,1558.17,34.41,2024-10,2024Q4
P2306-07437,2023-06-21,2023,6,MG,Sudeste,Juiz de Fora,E-commerce,Casa Inteligente,Nexa,Nexa Plug,439.68,1,0.141,377.52,161.48,216.04,57.23,2023-06,2023Q2
P2307-07438,2023-07-03,2023,7,SP,Sudeste,São José dos Campos,Marketplace,Gaming & Consoles,Arcade,Arcade Elite,3104.31,1,0.19,2513.52,1536.96,976.57,38.85,2023-07,2023Q3
P2308-07439,2023-08-11,2023,8,SP,Sudeste,Santos,E-commerce,Casa Inteligente,HomeX,HomeX Cam,710.69,1,0.103,637.23,324.52,312.72,49.07,2023-08,2023Q3
P2304-07440,2023-04-20,2023,4,RJ,Sudeste,Niterói,Marketplace,Notebooks,Helix,Helix Pro 16,3990.85,1,0.075,3690.39,2005.99,1684.4,45.64,2023-04,2023Q2
P2404-07441,2024-04-28,2024,4,PR,Sul,Maringá,Marketplace,Notebooks,Helix,Helix Pro 14,4017.08,1,0.09,3656.39,2589.41,1066.97,29.18,2024-04,2024Q2
P2303-07442,2023-03-09,2023,3,MG,Sudeste,Juiz de Fora,Marketplace,Smartphones,Orion,Orion Pulse,2566.88,1,0.11,2285.16,1420.86,864.3,37.82,2023-03,2023Q1
P2304-07443,2023-04-25,2023,4,SP,Sudeste,São Paulo,E-commerce,TVs & Áudio,Lumina,Lumina Soundbar,2232.24,1,0.077,2060.24,1344.4,715.84,34.75,2023-04,2023Q2
P2405-07444,2024-05-03,2024,5,BA,Nordeste,Salvador,Loja Física,Casa Inteligente,HomeX,HomeX Cam,789.77,2,0.066,1476.03,765.37,710.66,48.15,2024-05,2024Q2
P2309-07445,2023-09-23,2023,9,SP,Sudeste,São José dos Campos,E-commerce,Notebooks,Nimbus,Nimbus Go,3723.88,1,0.068,3471.15,1899.68,1571.46,45.27,2023-09,2023Q3
P2406-07446,2024-06-19,2024,6,RJ,Sudeste,Rio de Janeiro,E-commerce,Smartphones,Apex,Apex S10 Pro,3844.05,2,0.041,7376.14,4076.97,3299.16,44.73,2024-06,2024Q2
P2402-07447,2024-02-22,2024,2,SP,Sudeste,Campinas,Marketplace,TVs & Áudio,Lumina,Lumina Vision 65,2148.17,1,0.093,1948.97,1059.7,889.27,45.63,2024-02,2024Q1
P2307-07448,2023-07-25,2023,7,SP,Sudeste,São Paulo,Parceiros B2B,TVs & Áudio,Lumina,Lumina Vision 65,2849.72,1,0.053,2698.93,1532.32,1166.61,43.22,2023-07,2023Q3
P2405-07449,2024-05-07,2024,5,RS,Sul,Porto Alegre,E-commerce,Acessórios,Photon,Photon Keyboard,259.78,1,0.08,238.94,131.63,107.31,44.91,2024-05,2024Q2
P2304-07450,2023-04-11,2023,4,SC,Sul,Joinville,E-commerce,TVs & Áudio,Lumina,Lumina Vision 50,2092.11,4,0.086,7646.2,4921.62,2724.58,35.63,2023-04,2023Q2
P2402-07451,2024-02-03,2024,2,SP,Sudeste,São Paulo,E-commerce,Casa Inteligente,HomeX,HomeX Hub,632.13,1,0.059,594.85,264.62,330.22,55.51,2024-02,2024Q1
P2311-07452,2023-11-25,2023,11,SP,Sudeste,Santos,Marketplace,Gaming & Consoles,Blitz,Blitz Pad,806.81,1,0.103,723.98,428.44,295.54,40.82,2023-11,2023Q4
P2308-07453,2023-08-03,2023,8,RJ,Sudeste,Rio de Janeiro,Parceiros B2B,Notebooks,Helix,Helix Pro 16,3654.72,1,0.004,3641.38,1876.93,1764.45,48.46,2023-08,2023Q3
P2404-07454,2024-04-01,2024,4,PR,Sul,Curitiba,Marketplace,Notebooks,Helix,Helix Flex,3845.29,3,0.081,10597.64,6041.79,4555.85,42.99,2024-04,2024Q2
P2410-07455,2024-10-14,2024,10,PR,Sul,Londrina,Loja Física,Smartphones,Apex,Apex S10 Pro,2600.75,1,0.046,2481.45,1357.21,1124.24,45.31,2024-10,2024Q4
P2412-07456,2024-12-31,2024,12,BA,Nordeste,Salvador,E-commerce,Notebooks,Helix,Helix Pro 16,4009.11,1,0.066,3744.91,2415.1,1329.82,35.51,2024-12,2024Q4
P2404-07457,2024-04-04,2024,4,RJ,Sudeste,Niterói,E-commerce,Acessórios,Volt,Volt Charger,160.13,1,0.127,139.79,78.05,61.74,44.17,2024-04,2024Q2
P2311-07458,2023-11-05,2023,11,SP,Sudeste,Campinas,E-commerce,Gaming & Consoles,Arcade,Arcade One,2391.78,1,0.118,2110.42,1308.34,802.09,38.01,2023-11,2023Q4
P2307-07459,2023-07-02,2023,7,BA,Nordeste,Salvador,Parceiros B2B,Acessórios,Volt,Volt Charger,181.38,1,0.068,169.08,91.52,77.56,45.87,2023-07,2023Q3
P2307-07460,2023-07-25,2023,7,RJ,Sudeste,Niterói,E-commerce,Acessórios,Pulse,Pulse Buds,301.37,2,0.032,583.63,262.14,321.49,55.08,2023-07,2023Q3
P2312-07461,2023-12-20,2023,12,PR,Sul,Londrina,Parceiros B2B,Notebooks,Nimbus,Nimbus Studio,3724.09,1,0.063,3487.82,2227.43,1260.38,36.14,2023-12,2023Q4
P2310-07462,2023-10-11,2023,10,RJ,Sudeste,Niterói,Marketplace,Casa Inteligente,HomeX,HomeX Cam,756.11,1,0.188,613.63,340.78,272.85,44.47,2023-10,2023Q4
P2411-07463,2024-11-10,2024,11,SP,Sudeste,São José dos Campos,E-commerce,TVs & Áudio,Lumina,Lumina Soundbar,2184.39,3,0.166,5466.44,3052.36,2414.08,44.16,2024-11,2024Q4
P2310-07464,2023-10-12,2023,10,PE,Nordeste,Olinda,Marketplace,Casa Inteligente,Nexa,Nexa Thermo,405.81,2,0.131,705.62,324.9,380.72,53.96,2023-10,2023Q4
P2310-07465,2023-10-15,2023,10,SC,Sul,Joinville,E-commerce,Smartphones,Apex,Apex Neo,3819.56,2,0.054,7227.37,4284.99,2942.38,40.71,2023-10,2023Q4
P2310-07466,2023-10-22,2023,10,GO,Centro-Oeste,Aparecida de Goiânia,Marketplace,Gaming & Consoles,Arcade,Arcade Elite,3138.3,1,0.111,2789.44,1773.32,1016.13,36.43,2023-10,2023Q4
P2409-07467,2024-09-20,2024,9,PR,Sul,Curitiba,E-commerce,Acessórios,Pulse,Pulse ANC,230.74,1,0.089,210.31,95.71,114.61,54.49,2024-09,2024Q3
P2405-07468,2024-05-07,2024,5,SP,Sudeste,Campinas,E-commerce,Gaming & Consoles,Blitz,Blitz Pad,697.43,1,0.056,658.34,424.32,234.02,35.55,2024-05,2024Q2
P2404-07469,2024-04-09,2024,4,RJ,Sudeste,Niterói,Loja Física,Notebooks,Nimbus,Nimbus Studio,4179.42,2,0.044,7988.88,4797.93,3190.96,39.94,2024-04,2024Q2
P2309-07470,2023-09-19,2023,9,MG,Sudeste,Belo Horizonte,E-commerce,Gaming & Consoles,Arcade,Arcade Elite,3610.97,1,0.119,3180.2,2008.96,1171.24,36.83,2023-09,2023Q3
P2409-07471,2024-09-07,2024,9,GO,Centro-Oeste,Aparecida de Goiânia,Marketplace,Gaming & Consoles,Blitz,Blitz Pad,795.38,1,0.084,728.52,372.51,356.02,48.87,2024-09,2024Q3
P2302-07472,2023-02-05,2023,2,PE,Nordeste,Jaboatão,E-commerce,Acessórios,Volt,Volt Cable Kit,200.24,1,0.071,186.02,98.45,87.57,47.07,2023-02,2023Q1
P2410-07473,2024-10-13,2024,10,RJ,Sudeste,Niterói,Parceiros B2B,Gaming & Consoles,Arcade,Arcade Elite,3188.49,1,0.046,3042.72,1740.49,1302.24,42.8,2024-10,2024Q4
P2401-07474,2024-01-13,2024,1,SC,Sul,Blumenau,E-commerce,Notebooks,Helix,Helix Pro 14,3978.02,1,0.094,3602.28,2214.84,1387.44,38.52,2024-01,2024Q1
P2311-07475,2023-11-01,2023,11,DF,Centro-Oeste,Taguatinga,E-commerce,Acessórios,Volt,Volt Charger,184.75,1,0.108,164.72,87.11,77.61,47.12,2023-11,2023Q4
P2312-07476,2023-12-30,2023,12,SP,Sudeste,São Paulo,E-commerce,Gaming & Consoles,Arcade,Arcade One,2588.42,1,0.099,2332.14,1334.52,997.62,42.78,2023-12,2023Q4
P2405-07477,2024-05-20,2024,5,RS,Sul,Pelotas,Marketplace,Casa Inteligente,HomeX,HomeX Hub,730.72,1,0.123,640.93,356.74,284.19,44.34,2024-05,2024Q2
P2301-07478,2023-01-12,2023,1,GO,Centro-Oeste,Goiânia,Marketplace,Gaming & Consoles,Arcade,Arcade Elite,2863.02,1,0.062,2686.88,1773.21,913.67,34.0,2023-01,2023Q1
P2410-07479,2024-10-14,2024,10,SP,Sudeste,São José dos Campos,E-commerce,Notebooks,Nimbus,Nimbus Go,3674.65,1,0.047,3502.97,1651.23,1851.74,52.86,2024-10,2024Q4
P2312-07480,2023-12-01,2023,12,RJ,Sudeste,Rio de Janeiro,Loja Física,Notebooks,Helix,Helix Pro 14,4189.9,1,0.013,4134.98,2968.4,1166.57,28.21,2023-12,2023Q4
P2309-07481,2023-09-25,2023,9,PR,Sul,Curitiba,Marketplace,Gaming & Consoles,Blitz,Blitz Headset,914.62,1,0.139,787.93,518.16,269.77,34.24,2023-09,2023Q3
P2304-07482,2023-04-28,2023,4,SC,Sul,Florianópolis,Loja Física,Gaming & Consoles,Blitz,Blitz Chair,745.84,1,0.036,718.85,485.89,232.96,32.41,2023-04,2023Q2
P2311-07483,2023-11-27,2023,11,BA,Nordeste,Feira de Santana,E-commerce,Acessórios,Volt,Volt Charger,166.69,1,0.048,158.63,79.73,78.9,49.74,2023-11,2023Q4
P2312-07484,2023-12-30,2023,12,SC,Sul,Joinville,E-commerce,Gaming & Consoles,Arcade,Arcade One,3233.3,1,0.081,2971.73,1634.13,1337.6,45.01,2023-12,2023Q4
P2311-07485,2023-11-04,2023,11,PE,Nordeste,Recife,Marketplace,Notebooks,Nimbus,Nimbus Studio,2933.3,1,0.147,2503.21,1281.45,1221.77,48.81,2023-11,2023Q4
P2405-07486,2024-05-28,2024,5,RJ,Sudeste,Rio de Janeiro,Loja Física,TVs & Áudio,Lumina,Lumina Vision 50,2864.82,1,0.031,2774.87,1509.99,1264.89,45.58,2024-05,2024Q2
P2311-07487,2023-11-15,2023,11,RS,Sul,Porto Alegre,Parceiros B2B,Notebooks,Helix,Helix Flex,4356.32,4,0.032,16873.18,9433.06,7440.12,44.09,2023-11,2023Q4
P2412-07488,2024-12-09,2024,12,BA,Nordeste,Salvador,E-commerce,Casa Inteligente,Nexa,Nexa Plug,406.67,1,0.125,356.02,169.93,186.09,52.27,2024-12,2024Q4
P2403-07489,2024-03-28,2024,3,SP,Sudeste,Santos,Loja Física,Casa Inteligente,Nexa,Nexa Lamp,479.85,1,0.144,410.67,213.01,197.66,48.13,2024-03,2024Q1
P2408-07490,2024-08-31,2024,8,PR,Sul,Londrina,E-commerce,Gaming & Consoles,Blitz,Blitz Headset,814.92,1,0.072,756.59,448.23,308.36,40.76,2024-08,2024Q3
P2304-07491,2023-04-05,2023,4,SP,Sudeste,Santos,Loja Física,Acessórios,Volt,Volt Power Hub,184.9,1,0.047,176.21,89.9,86.31,48.98,2023-04,2023Q2
P2310-07492,2023-10-31,2023,10,RJ,Sudeste,Niterói,Loja Física,TVs & Áudio,Lumina,Lumina Vision 65,2533.19,2,0.032,4904.95,2778.91,2126.04,43.34,2023-10,2023Q4
P2309-07493,2023-09-21,2023,9,PR,Sul,Maringá,E-commerce,Acessórios,Pulse,Pulse ANC,341.33,1,0.097,308.38,166.62,141.76,45.97,2023-09,2023Q3
P2403-07494,2024-03-04,2024,3,BA,Nordeste,Vitória da Conquista,E-commerce,Gaming & Consoles,Arcade,Arcade Elite,3259.38,1,0.064,3049.58,1789.32,1260.26,41.33,2024-03,2024Q1
P2410-07495,2024-10-07,2024,10,SP,Sudeste,São José dos Campos,E-commerce,Gaming & Consoles,Blitz,Blitz Chair,879.11,2,0.047,1675.97,961.61,714.36,42.62,2024-10,2024Q4
P2303-07496,2023-03-11,2023,3,SC,Sul,Joinville,Loja Física,Gaming & Consoles,Arcade,Arcade One,3016.29,1,0.036,2908.2,1467.41,1440.78,49.54,2023-03,2023Q1
P2303-07497,2023-03-07,2023,3,PR,Sul,Maringá,Loja Física,Smartphones,Orion,Orion Horizon,2787.78,2,0.016,5488.34,3365.29,2123.05,38.68,2023-03,2023Q1
P2409-07498,2024-09-30,2024,9,MG,Sudeste,Juiz de Fora,Loja Física,Gaming & Consoles,Blitz,Blitz Headset,951.97,2,0.096,1721.3,928.76,792.54,46.04,2024-09,2024Q3
P2306-07499,2023-06-23,2023,6,RJ,Sudeste,Niterói,E-commerce,Casa Inteligente,HomeX,HomeX Hub,590.84,2,0.1,1063.92,513.77,550.15,51.71,2023-06,2023Q2
P2405-07500,2024-05-21,2024,5,SP,Sudeste,Santos,Loja Física,Gaming & Consoles,Blitz,Blitz Chair,896.77,1,0.067,836.82,565.61,271.21,32.41,2024-05,2024Q2
P2402-07501,2024-02-09,2024,2,MG,Sudeste,Juiz de Fora,Loja Física,TVs & Áudio,Lumina,Lumina Vision 65,2373.7,1,0.006,2360.55,1289.2,1071.35,45.39,2024-02,2024Q1
P2409-07502,2024-09-18,2024,9,SP,Sudeste,São José dos Campos,Parceiros B2B,Gaming & Consoles,Blitz,Blitz Pad,960.06,1,0.026,935.46,431.19,504.27,53.91,2024-09,2024Q3
P2304-07503,2023-04-18,2023,4,SC,Sul,Blumenau,Marketplace,Smartphones,Orion,Orion Horizon,2827.1,1,0.098,2550.68,1453.72,1096.96,43.01,2023-04,2023Q2
P2304-07504,2023-04-21,2023,4,SC,Sul,Blumenau,E-commerce,Notebooks,Helix,Helix Pro 14,4212.75,1,0.08,3874.92,2552.84,1322.08,34.12,2023-04,2023Q2
P2402-07505,2024-02-22,2024,2,BA,Nordeste,Salvador,Loja Física,Notebooks,Helix,Helix Pro 16,4540.4,2,0.079,8359.61,5135.72,3223.88,38.57,2024-02,2024Q1
P2411-07506,2024-11-30,2024,11,BA,Nordeste,Salvador,E-commerce,Smartphones,Nova Mobile,Nova Air,2320.98,1,0.048,2210.38,1268.03,942.35,42.63,2024-11,2024Q4
P2311-07507,2023-11-11,2023,11,MG,Sudeste,Juiz de Fora,Marketplace,Casa Inteligente,Nexa,Nexa Plug,273.79,2,0.1,492.83,203.95,288.88,58.62,2023-11,2023Q4
P2309-07508,2023-09-14,2023,9,SP,Sudeste,Santos,Marketplace,TVs & Áudio,Lumina,Lumina Vision 65,2162.62,1,0.108,1929.87,1062.36,867.51,44.95,2023-09,2023Q3
P2404-07509,2024-04-03,2024,4,SP,Sudeste,São Paulo,E-commerce,Casa Inteligente,HomeX,HomeX Sensor Pack,706.14,1,0.02,691.86,345.77,346.09,50.02,2024-04,2024Q2
P2411-07510,2024-11-21,2024,11,PR,Sul,Maringá,E-commerce,TVs & Áudio,Vertex,Vertex OLED 65,3350.55,2,0.119,5903.34,2613.04,3290.29,55.74,2024-11,2024Q4
P2409-07511,2024-09-20,2024,9,SP,Sudeste,São Paulo,Parceiros B2B,Gaming & Consoles,Arcade,Arcade Elite,2264.49,1,0.021,2216.39,1267.8,948.59,42.8,2024-09,2024Q3
P2412-07512,2024-12-29,2024,12,MG,Sudeste,Uberlândia,Marketplace,Smartphones,Orion,Orion Horizon,2737.49,2,0.128,4776.83,3004.94,1771.89,37.09,2024-12,2024Q4
P2301-07513,2023-01-21,2023,1,SP,Sudeste,São José dos Campos,Loja Física,Gaming & Consoles,Blitz,Blitz Pad,971.93,1,0.053,920.32,525.25,395.07,42.93,2023-01,2023Q1
P2304-07514,2023-04-08,2023,4,MG,Sudeste,Juiz de Fora,Parceiros B2B,Casa Inteligente,HomeX,HomeX Sensor Pack,643.26,1,0.028,625.03,280.5,344.52,55.12,2023-04,2023Q2
P2404-07515,2024-04-05,2024,4,DF,Centro-Oeste,Brasília,Loja Física,Smartphones,Apex,Apex Neo,2808.08,2,0.065,5248.69,3276.69,1972.0,37.57,2024-04,2024Q2
P2409-07516,2024-09-09,2024,9,SP,Sudeste,Santos,E-commerce,Gaming & Consoles,Arcade,Arcade Elite,2947.41,2,0.074,5461.31,3126.89,2334.42,42.74,2024-09,2024Q3
P2308-07517,2023-08-15,2023,8,PR,Sul,Curitiba,Parceiros B2B,TVs & Áudio,Lumina,Lumina Vision 50,2519.79,1,0.059,2370.95,1499.76,871.19,36.74,2023-08,2023Q3
P2307-07518,2023-07-12,2023,7,GO,Centro-Oeste,Goiânia,E-commerce,Acessórios,Volt,Volt Power Hub,183.52,1,0.073,170.06,81.57,88.49,52.04,2023-07,2023Q3
P2408-07519,2024-08-16,2024,8,RJ,Sudeste,Niterói,Loja Física,Gaming & Consoles,Arcade,Arcade Elite,2795.65,2,0.065,5228.22,3133.09,2095.13,40.07,2024-08,2024Q3
P2302-07520,2023-02-21,2023,2,SP,Sudeste,Santos,E-commerce,Acessórios,Photon,Photon Mouse,297.45,1,0.08,273.71,141.06,132.65,48.46,2023-02,2023Q1
P2310-07521,2023-10-13,2023,10,SP,Sudeste,São José dos Campos,E-commerce,TVs & Áudio,Vertex,Vertex Beam,3656.04,2,0.08,6729.87,3132.46,3597.41,53.45,2023-10,2023Q4
P2401-07522,2024-01-06,2024,1,SP,Sudeste,São José dos Campos,E-commerce,Gaming & Consoles,Blitz,Blitz Pad,767.05,1,0.112,680.8,367.26,313.54,46.06,2024-01,2024Q1
P2402-07523,2024-02-25,2024,2,PE,Nordeste,Olinda,E-commerce,Smartphones,Orion,Orion Horizon,2544.61,1,0.102,2285.01,1416.94,868.07,37.99,2024-02,2024Q1
P2407-07524,2024-07-04,2024,7,SP,Sudeste,Campinas,Marketplace,TVs & Áudio,Lumina,Lumina Vision 65,2204.8,1,0.073,2043.02,1306.01,737.01,36.07,2024-07,2024Q3
P2310-07525,2023-10-03,2023,10,PE,Nordeste,Olinda,E-commerce,Notebooks,Nimbus,Nimbus Air,3244.94,1,0.102,2914.77,1938.4,976.37,33.5,2023-10,2023Q4
P2404-07526,2024-04-08,2024,4,RS,Sul,Caxias do Sul,E-commerce,Notebooks,Helix,Helix Flex,3821.18,1,0.055,3609.36,2013.55,1595.82,44.21,2024-04,2024Q2
P2403-07527,2024-03-17,2024,3,DF,Centro-Oeste,Brasília,E-commerce,Notebooks,Helix,Helix Flex,4810.2,1,0.037,4631.2,2793.09,1838.11,39.69,2024-03,2024Q1
P2402-07528,2024-02-14,2024,2,PE,Nordeste,Olinda,Marketplace,Notebooks,Nimbus,Nimbus Studio,3364.34,1,0.115,2977.06,1501.39,1475.68,49.57,2024-02,2024Q1
P2404-07529,2024-04-29,2024,4,BA,Nordeste,Vitória da Conquista,Loja Física,TVs & Áudio,Vertex,Vertex OLED 65,4018.08,3,0.012,11908.05,7042.12,4865.93,40.86,2024-04,2024Q2
P2307-07530,2023-07-27,2023,7,SC,Sul,Joinville,Marketplace,Acessórios,Photon,Photon Keyboard,216.02,2,0.096,390.41,173.63,216.78,55.53,2023-07,2023Q3
P2303-07531,2023-03-17,2023,3,SP,Sudeste,São Paulo,Marketplace,Gaming & Consoles,Arcade,Arcade Elite,3326.44,1,0.084,3047.6,1846.39,1201.21,39.42,2023-03,2023Q1
P2304-07532,2023-04-13,2023,4,SP,Sudeste,São Paulo,E-commerce,TVs & Áudio,Vertex,Vertex OLED 55,4470.43,1,0.068,4167.02,2355.01,1812.01,43.48,2023-04,2023Q2
P2307-07533,2023-07-01,2023,7,RS,Sul,Porto Alegre,Marketplace,TVs & Áudio,Lumina,Lumina Vision 50,2293.41,2,0.117,4048.15,2647.45,1400.7,34.6,2023-07,2023Q3
P2401-07534,2024-01-01,2024,1,SP,Sudeste,Santos,E-commerce,Notebooks,Helix,Helix Pro 14,4550.62,4,0.081,16735.28,8532.29,8202.99,49.02,2024-01,2024Q1
P2409-07535,2024-09-23,2024,9,MG,Sudeste,Juiz de Fora,Marketplace,Casa Inteligente,Nexa,Nexa Thermo,399.47,1,0.157,336.88,172.44,164.44,48.81,2024-09,2024Q3
P2406-07536,2024-06-14,2024,6,PE,Nordeste,Recife,E-commerce,TVs & Áudio,Lumina,Lumina Vision 50,2139.43,1,0.068,1993.34,1068.09,925.26,46.42,2024-06,2024Q2
P2408-07537,2024-08-18,2024,8,BA,Nordeste,Vitória da Conquista,Parceiros B2B,Casa Inteligente,Nexa,Nexa Lamp,439.94,1,0.077,406.14,201.66,204.48,50.35,2024-08,2024Q3
P2310-07538,2023-10-01,2023,10,SC,Sul,Blumenau,Parceiros B2B,Acessórios,Pulse,Pulse Fit,360.36,1,0.0,360.36,174.6,185.76,51.55,2023-10,2023Q4
P2311-07539,2023-11-05,2023,11,RJ,Sudeste,Rio de Janeiro,Marketplace,Smartphones,Nova Mobile,Nova Max,2282.6,1,0.039,2193.16,1328.96,864.19,39.4,2023-11,2023Q4
P2310-07540,2023-10-29,2023,10,DF,Centro-Oeste,Brasília,Parceiros B2B,Casa Inteligente,Nexa,Nexa Thermo,429.43,1,0.069,399.69,184.01,215.67,53.96,2023-10,2023Q4
P2306-07541,2023-06-07,2023,6,MG,Sudeste,Juiz de Fora,E-commerce,TVs & Áudio,Lumina,Lumina Vision 65,1677.35,2,0.112,2977.77,1758.61,1219.17,40.94,2023-06,2023Q2
P2302-07542,2023-02-25,2023,2,PR,Sul,Maringá,E-commerce,Gaming & Consoles,Arcade,Arcade One,3550.67,1,0.093,3221.71,1344.74,1876.97,58.26,2023-02,2023Q1
P2403-07543,2024-03-21,2024,3,DF,Centro-Oeste,Brasília,Marketplace,Acessórios,Pulse,Pulse ANC,257.99,1,0.096,233.18,99.95,133.23,57.14,2024-03,2024Q1
P2412-07544,2024-12-25,2024,12,RS,Sul,Caxias do Sul,E-commerce,Acessórios,Photon,Photon Keyboard,242.12,2,0.089,441.11,230.46,210.65,47.75,2024-12,2024Q4
P2305-07545,2023-05-20,2023,5,SC,Sul,Joinville,Marketplace,TVs & Áudio,Lumina,Lumina Vision 50,1915.63,1,0.071,1778.75,1165.48,613.27,34.48,2023-05,2023Q2
P2302-07546,2023-02-12,2023,2,RS,Sul,Pelotas,Parceiros B2B,Acessórios,Photon,Photon Mouse,298.51,1,0.054,282.33,144.52,137.81,48.81,2023-02,2023Q1
P2408-07547,2024-08-11,2024,8,SP,Sudeste,Santos,E-commerce,TVs & Áudio,Vertex,Vertex OLED 55,3492.53,1,0.061,3280.26,1806.14,1474.12,44.94,2024-08,2024Q3
P2307-07548,2023-07-22,2023,7,PR,Sul,Londrina,E-commerce,Notebooks,Nimbus,Nimbus Studio,3921.5,2,0.092,7124.04,4247.47,2876.57,40.38,2023-07,2023Q3
P2409-07549,2024-09-15,2024,9,SP,Sudeste,Campinas,Loja Física,Smartphones,Nova Mobile,Nova Max,2075.77,1,0.052,1968.82,1280.49,688.33,34.96,2024-09,2024Q3
P2406-07550,2024-06-16,2024,6,GO,Centro-Oeste,Anápolis,E-commerce,Casa Inteligente,HomeX,HomeX Hub,762.94,1,0.064,714.07,344.72,369.35,51.73,2024-06,2024Q2
P2411-07551,2024-11-30,2024,11,PR,Sul,Maringá,E-commerce,Smartphones,Orion,Orion Pulse,2151.92,2,0.109,3835.19,2058.78,1776.41,46.32,2024-11,2024Q4
P2311-07552,2023-11-08,2023,11,PR,Sul,Curitiba,E-commerce,Gaming & Consoles,Arcade,Arcade Elite,3563.52,1,0.092,3237.03,1632.12,1604.91,49.58,2023-11,2023Q4
P2405-07553,2024-05-16,2024,5,BA,Nordeste,Feira de Santana,E-commerce,Casa Inteligente,Nexa,Nexa Plug,431.54,1,0.062,404.9,209.37,195.54,48.29,2024-05,2024Q2
P2312-07554,2023-12-11,2023,12,PR,Sul,Londrina,Marketplace,TVs & Áudio,Vertex,Vertex Beam,3093.42,1,0.129,2695.41,1559.26,1136.15,42.15,2023-12,2023Q4
P2404-07555,2024-04-22,2024,4,SC,Sul,Joinville,E-commerce,Smartphones,Apex,Apex S10 Pro,3019.82,2,0.053,5720.35,2957.57,2762.78,48.3,2024-04,2024Q2
P2312-07556,2023-12-03,2023,12,SP,Sudeste,São Paulo,Parceiros B2B,TVs & Áudio,Lumina,Lumina Soundbar,1852.8,1,0.0,1852.8,1025.45,827.36,44.65,2023-12,2023Q4
P2306-07557,2023-06-05,2023,6,MG,Sudeste,Uberlândia,E-commerce,Acessórios,Volt,Volt Cable Kit,199.53,1,0.142,171.16,74.86,96.3,56.26,2023-06,2023Q2
P2401-07558,2024-01-08,2024,1,SP,Sudeste,Campinas,Parceiros B2B,Gaming & Consoles,Blitz,Blitz Pad,984.89,1,0.0,984.89,538.46,446.42,45.33,2024-01,2024Q1
P2401-07559,2024-01-27,2024,1,SP,Sudeste,São Paulo,Marketplace,Smartphones,Orion,Orion Horizon,3107.14,1,0.159,2613.93,1502.54,1111.39,42.52,2024-01,2024Q1
P2409-07560,2024-09-02,2024,9,DF,Centro-Oeste,Ceilândia,Parceiros B2B,Casa Inteligente,Nexa,Nexa Plug,470.98,1,0.036,453.98,193.78,260.2,57.32,2024-09,2024Q3
P2407-07561,2024-07-09,2024,7,SP,Sudeste,São Paulo,Marketplace,Acessórios,Pulse,Pulse Fit,355.38,1,0.097,320.81,172.6,148.22,46.2,2024-07,2024Q3
P2405-07562,2024-05-17,2024,5,BA,Nordeste,Feira de Santana,E-commerce,Smartphones,Nova Mobile,Nova Max,2391.66,1,0.076,2209.76,1159.57,1050.19,47.52,2024-05,2024Q2
P2304-07563,2023-04-09,2023,4,RS,Sul,Pelotas,Parceiros B2B,Smartphones,Nova Mobile,Nova Max,2330.79,1,0.042,2233.9,1267.7,966.21,43.25,2023-04,2023Q2
